time,LE_F_MDS,LE_F_MDS_QC,H_F_MDS,H_F_MDS_QC,NEE_VUT_REF,NEE_VUT_REF_QC,RECO_NT_VUT_REF,GPP_NT_VUT_REF,RECO_DT_VUT_REF,GPP_DT_VUT_REF,dewpoint_temperature_2m,temperature_2m,soil_temperature_level_1,snow_cover,volumetric_soil_water_layer_1,forecast_albedo,surface_latent_heat_flux_sum,surface_sensible_heat_flux_sum,surface_solar_radiation_downwards_sum,surface_thermal_radiation_downwards_sum,evaporation_from_the_top_of_canopy_sum,surface_pressure,total_precipitation_sum,temperature_2m_min,temperature_2m_max,u_component_of_wind_10m,v_component_of_wind_10m,R_Landsat8,R_MODIS,NIR_Landsat8,NIR_MODIS
1996-05-30,0.0102865,,-2.35817,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-05-31,0.00390337,,14.3117,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-06-01,-0.003,,-15.6577,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-06-02,0.0102865,,-2.35817,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-06-03,0.00390337,,14.3117,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-06-04,-0.003,,-15.6577,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-06-05,0.0102865,,-2.35817,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-06-06,0.00390337,,14.3117,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-06-07,-0.003,,-15.6577,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-06-08,0.0102865,,-2.35817,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-06-09,0.00390337,,14.3117,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-06-10,-0.003,,-15.6577,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-06-11,0.0102865,,-2.35817,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-06-12,0.00390337,,14.3117,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-06-13,-0.003,,-15.6577,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-06-14,0.0102865,,-2.35817,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-06-15,0.00390337,,14.3117,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-06-16,-0.003,,-15.6577,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-06-17,0.0102865,,-2.35817,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-06-18,0.00390337,,14.3117,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-06-19,-0.003,,-15.6577,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-06-20,0.0102865,,-2.35817,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-06-21,0.00390337,,14.3117,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-06-22,-0.003,,-15.6577,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-06-23,0.0102865,,-2.35817,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-06-24,0.00390337,,14.3117,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-06-25,-0.003,,-15.6577,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-06-26,0.0102865,,-2.35817,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-06-27,0.00390337,,14.3117,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-06-28,-0.003375,,-15.7467,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-06-29,-0.003375,,-15.7467,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-06-30,0.0441764,,-26.5655,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-07-01,2.64036,,-9.82144,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-07-02,8.24879,,20.8937,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-07-03,3.67259,,39.3778,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-07-04,0.0247917,,22.9566,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-07-05,18.9656,,9.49097,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-07-06,57.6108,,49.7794,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-07-07,48.1605,,70.4736,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-07-08,38.7756,,31.4737,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-07-09,36.729,,17.6608,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-07-10,25.6781,,-4.38343,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-07-11,40.9066,,51.7114,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-07-12,32.8296,,46.4675,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-07-13,28.5917,,24.9054,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-07-14,23.8296,,38.5658,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-07-15,42.0853,,87.5596,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-07-16,31.7393,,66.6393,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-07-17,39.0281,,97.6329,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-07-18,30.4551,,88.7348,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-07-19,31.0427,,92.1023,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-07-20,9.05622,,94.2146,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-07-21,11.9272,,99.9116,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-07-22,12.5067,,93.6394,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-07-23,26.4348,,56.6357,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-07-24,22.7021,,-20.129,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-07-25,12.0758,,-35.203,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-07-26,10.7584,,71.7917,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-07-27,21.6267,,28.4032,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-07-28,16.4844,,48.4751,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-07-29,18.9611,,19.4242,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-07-30,17.8995,,12.8569,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-07-31,20.2268,,5.46681,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-08-01,16.4237,,-3.01325,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-08-02,19.8247,,-9.52965,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-08-03,25.2355,,-50.2097,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-08-04,37.3646,,-69.7825,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-08-05,36.483,,-91.5537,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-08-06,19.3356,,-13.129,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-08-07,11.4923,,-1.69494,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-08-08,40.6305,,-52.4205,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-08-09,36.1581,,-27.3351,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-08-10,27.3116,,9.58698,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-08-11,37.7035,,20.4973,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-08-12,23.8866,,6.08214,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-08-13,22.9055,,2.90015,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-08-14,49.192,,23.4903,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-08-15,45.6009,,34.6216,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-08-16,37.3165,,34.1927,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-08-17,51.2616,,48.2781,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-08-18,55.7246,,67.1,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-08-19,69.6505,,68.3305,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-08-20,63.3933,,49.8498,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-08-21,41.377,,12.5559,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-08-22,67.9295,,63.6484,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-08-23,49.4109,,24.5906,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-08-24,57.5957,,19.4256,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-08-25,58.848,,31.4484,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-08-26,56.6137,,45.951,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-08-27,32.7808,,27.5331,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-08-28,21.2049,,-11.2733,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-08-29,29.2107,,-25.0587,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-08-30,44.0094,,-54.1539,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-08-31,54.6255,,0.547255,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-09-01,22.6448,,-2.12613,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-09-02,14.032,,38.0121,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-09-03,11.6675,,31.9751,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-09-04,21.1532,,15.4706,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-09-05,60.0806,,41.3516,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-09-06,51.5576,,34.5974,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-09-07,52.1956,,48.5777,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-09-08,42.3007,,17.8898,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-09-09,41.6088,,22.6863,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-09-10,30.9275,,-1.22316,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-09-11,31.6742,,-3.19827,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-09-12,46.5093,,-18.1844,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-09-13,40.5849,,-11.858,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-09-14,33.6578,,-4.61319,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-09-15,38.2451,,4.19779,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-09-16,46.9483,,23.4315,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-09-17,54.5089,,16.8355,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-09-18,51.7771,,21.6715,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-09-19,38.903,,14.8984,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-09-20,36.3361,,16.9806,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-09-21,31.2036,,13.9358,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-09-22,32.6811,,9.57304,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-09-23,26.0754,,0.624897,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-09-24,11.1533,,-6.33791,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-09-25,31.1182,,33.0364,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-09-26,26.2432,,20.0005,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-09-27,34.0492,,-6.05465,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-09-28,26.7519,,-6.41146,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-09-29,19.0141,,-19.2794,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-09-30,20.7396,,-11.6008,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-10-01,8.49762,,-3.52547,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-10-02,37.3206,,18.1999,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-10-03,29.6508,,25.8626,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-10-04,38.6387,,0.287018,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-10-05,14.7246,,3.17005,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-10-06,19.5327,,10.4298,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-10-07,25.0421,,30.5893,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-10-08,21.6851,,17.4411,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-10-09,7.62539,,2.92509,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-10-10,9.10808,,0.788968,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-10-11,6.69606,,1.24371,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-10-12,8.34668,,0.870358,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-10-13,16.4825,,5.82894,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-10-14,26.9808,,11.7947,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-10-15,16.5403,,-9.96091,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-10-16,21.4396,,17.7649,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-10-17,14.5401,,14.7955,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-10-18,16.4315,,9.54043,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-10-19,23.24,,-8.12151,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-10-20,7.29259,,-37.7697,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-10-21,19.2729,,-24.5605,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-10-22,11.9806,,0.0803579,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-10-23,17.6033,,0.976507,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-10-24,16.7666,,-3.54645,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-10-25,10.0558,,-13.6984,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-10-26,14.9447,,-17.9026,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-10-27,1.41723,,-28.1799,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-10-28,8.69618,,-20.783,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-10-29,16.4228,,-56.793,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-10-30,13.7539,,-25.8581,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-10-31,10.6715,,-27.5502,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-11-01,17.9442,,-54.5433,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-11-02,3.32667,,-18.276,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-11-03,2.06542,,-5.14792,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-11-04,3.73062,,-26.519,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-11-05,18.7554,,-64.4319,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-11-06,9.99924,,-39.9121,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-11-07,6.48307,,-54.5292,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-11-08,10.0668,,-24.1091,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-11-09,5.69962,,-20.2725,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-11-10,1.48199,,-34.6741,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-11-11,-0.370833,,-15.5535,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-11-12,0.79375,,-2.50813,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-11-13,7.17788,,-30.2868,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-11-14,6.40641,,-0.663958,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-11-15,3.47786,,-3.94505,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-11-16,3.13438,,-2.52083,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-11-17,2.76521,,8.89583,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-11-18,1.74147,,-10.8517,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-11-19,4.58995,,-18.0573,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-11-20,5.40727,,-45.8636,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-11-21,1.88487,,-34.9355,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-11-22,6.79918,,-22.068,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-11-23,1.77659,,-17.2043,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-11-24,3.71283,,-24.9388,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-11-25,0.999591,,-28.9616,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-11-26,2.15563,,-12.7848,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-11-27,0.270314,,-8.51,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-11-28,1.20896,,-3.03083,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-11-29,2.0194,,-45.2918,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-11-30,0.416384,,-35.0057,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-12-01,1.84061,,-24.6574,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-12-02,7.26161,,-95.9473,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-12-03,0.411352,,-38.8372,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-12-04,2.88867,,-32.8998,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-12-05,3.06811,,-42.2054,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-12-06,2.26306,,-52.4606,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-12-07,3.61805,,-43.5003,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-12-08,3.93124,,-67.2975,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-12-09,2.1081,,-59.5037,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-12-10,2.68464,,-39.1113,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-12-11,1.4107,,-40.3541,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-12-12,1.50886,,-43.3158,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-12-13,1.04868,,-18.7218,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-12-14,1.85353,,-7.50108,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-12-15,0.882835,,-25.6881,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-12-16,2.8689,,-34.5901,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-12-17,2.54349,,-32.8692,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-12-18,2.07361,,-33.8693,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-12-19,1.6693,,-36.9618,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-12-20,1.29634,,-15.5733,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-12-21,2.21458,,-29.6627,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-12-22,5.81458,,-37.2556,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-12-23,5.17146,,-33.9658,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-12-24,0.792269,,-13.6147,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-12-25,1.84713,,-30.6135,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-12-26,3.36943,,-14.9929,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-12-27,2.30861,,-29.1936,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-12-28,3.83412,,-15.0007,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-12-29,2.71954,,-21.7262,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-12-30,1.431,,-5.02504,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1996-12-31,3.35934,,-0.541187,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1997-01-01,2.45877,,-6.58874,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1997-01-02,2.37218,,-4.66917,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1997-01-03,1.67223,,-10.6254,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1997-01-04,0.415308,,0.413958,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1997-01-05,0.580825,,3.74792,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1997-01-06,0.52227,,1.12354,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1997-01-07,0.880984,,-4.86479,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1997-01-08,1.11698,,-7.01604,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1997-01-09,0.599659,,8.63232,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1997-01-10,-0.179874,,5.11854,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1997-01-11,0.892708,,3.31062,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1997-01-12,0.122708,,-5.65848,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1997-01-13,3.2982,,3.124,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1997-01-14,4.33444,,-5.69292,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1997-01-15,0.522571,,1.66216,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1997-01-16,-0.72125,,-13.3094,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1997-01-17,0.15625,,-20.2869,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1997-01-18,-0.595392,,-10.9826,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1997-01-19,0.623125,,-9.32667,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1997-01-20,2.42813,,-3.63771,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1997-01-21,-0.147958,,-12.5514,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1997-01-22,0.640625,,-22.0729,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1997-01-23,1.85005,,-1.50021,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1997-01-24,3.4252,,4.32021,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1997-01-25,2.56194,,0.341155,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1997-01-26,0.385133,,-8.52399,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1997-01-27,2.13564,,-2.57751,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1997-01-28,1.07667,,3.02708,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1997-01-29,0.380833,,4.52025,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1997-01-30,2.05965,,-2.44104,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1997-01-31,2.18069,,13.6008,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1997-02-01,3.15708,,5.51375,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1997-02-02,-0.136667,,-1.20333,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1997-02-03,1.13396,,3.12344,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1997-02-04,-1.16554,,-15.0407,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1997-02-05,2.94135,,-2.36559,,1.65275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1997-02-06,3.30729,,-2.96183,,1.98365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1997-02-07,2.23792,,-3.90937,,2.00801,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
